timestamps,X,Y,Z,IR,RED
2.9484,-0.183149,-0.088072,0.933759,126042,102177
2.9952,-0.181147,-0.087071,0.948771,126168,102158
3.042,-0.180146,-0.089072,0.960781,125691,101827
3.0888,-0.173141,-0.096078,0.963783,124783,101600
3.1356,-0.163133,-0.091074,0.963783,124569,101570
3.1824,-0.163133,-0.089072,0.973791,124747,101638
3.2292,-0.170138,-0.092075,0.965785,124838,101723
3.276,-0.169137,-0.087071,0.965785,125151,101858
3.3228,-0.169137,-0.08607,0.968787,125160,101744
3.3696,-0.17214,-0.091074,0.951773,125134,101775
3.4164,-0.186151,-0.096078,0.938763,125204,101835
3.4632,-0.169137,-0.088072,0.995809,125320,101966
3.51,-0.18515,-0.096078,1.000813,125521,102037
3.5568,-0.195159,-0.096078,0.968787,125708,102050
3.6036,-0.177144,-0.092075,0.942766,125793,102124
3.6504,-0.175142,-0.090073,0.951773,125950,102194
3.6972,-0.170138,-0.084068,0.982799,126111,102081
3.744,-0.167136,-0.091074,0.958779,124590,101624
3.7908,-0.173141,-0.092075,0.939764,124687,101721
3.8376,-0.17214,-0.097079,0.956777,124852,101802
3.8844,-0.181147,-0.093076,0.949772,124980,101844
3.9312,-0.17214,-0.090073,0.944768,125149,101910
3.978,-0.166135,-0.084068,0.957778,125225,101851
4.0248,-0.170138,-0.090073,0.958779,125172,101826
4.0716,-0.17214,-0.090073,0.954776,125170,101818
4.1184,-0.162132,-0.088072,0.965785,125214,101924
4.1652,-0.158128,-0.090073,0.964784,125372,101992
4.212,-0.163133,-0.088072,0.961781,125900,102155
4.2588,-0.167136,-0.088072,0.963783,126129,102188
4.3056,-0.169137,-0.08607,0.967786,126168,102075
4.3524,-0.164133,-0.090073,0.957778,125231,101699
4.3992,-0.158128,-0.088072,0.97179,124578,101607
4.446,-0.171139,-0.095077,0.951773,124566,101662
4.4928,-0.161131,-0.084068,0.97279,124759,101733
4.5396,-0.167136,-0.094076,0.960781,124882,101800
4.5864,-0.166135,-0.091074,0.95978,125057,101864
4.6332,-0.163133,-0.090073,0.965785,125133,101855
4.68,-0.169137,-0.085069,0.962782,125161,101867
4.7268,-0.139113,-0.082067,1.007819,125291,101906
4.7736,-0.16013,-0.088072,0.968787,125481,102050
4.8204,-0.162132,-0.091074,0.962782,125646,102071
4.8672,-0.166135,-0.092075,0.960781,125828,102158
4.914,-0.177144,-0.088072,0.94777,125979,102180
4.9608,-0.183149,-0.090073,0.951773,126038,102058
5.0076,-0.158128,-0.090073,0.962782,125190,101693
5.0544,-0.161131,-0.088072,0.987803,124532,101597
5.1012,-0.179146,-0.090073,0.956777,124542,101686
5.148,-0.171139,-0.089072,0.961781,124991,101806
5.1948,-0.166135,-0.091074,0.961781,125188,101859
5.2416,-0.164133,-0.085069,0.970789,125129,101847
5.2884,-0.173141,-0.089072,0.946769,125101,101840
5.3352,-0.166135,-0.095077,0.964784,125141,101810
5.382,-0.173141,-0.090073,0.966785,125264,101899
5.4288,-0.165134,-0.088072,0.973791,125411,101984
5.4756,-0.171139,-0.094076,0.95978,125549,102066
5.5224,-0.163133,-0.094076,0.964784,125733,102146
5.5692,-0.173141,-0.094076,0.953775,125997,102145
5.616,-0.174141,-0.092075,0.963783,124679,101590
5.6628,-0.173141,-0.090073,0.939764,124442,101626
5.7096,-0.176143,-0.095077,0.93576,124681,101721
5.7564,-0.174141,-0.097079,0.950773,124947,101762
5.8032,-0.174141,-0.089072,0.985801,125130,101821
5.85,-0.180146,-0.087071,0.969788,125180,101889
5.8968,-0.170138,-0.084068,0.967786,125137,101855
5.9436,-0.177144,-0.093076,0.944768,125115,101825
5.9904,-0.170138,-0.092075,0.941765,125155,101887
6.0372,-0.178145,-0.092075,0.931757,125325,101980
6.084,-0.167136,-0.089072,0.961781,125934,102206
6.1308,-0.175142,-0.089072,0.949772,126118,102226
6.1776,-0.169137,-0.089072,0.969788,126318,102228
6.2244,-0.171139,-0.089072,0.954776,125449,101751
6.2712,-0.174141,-0.093076,0.955777,124647,101593
6.318,-0.175142,-0.090073,0.944768,124551,101643
6.3648,-0.167136,-0.094076,0.970789,124745,101775
6.4116,-0.166135,-0.093076,0.965785,124983,101854
6.4584,-0.16013,-0.085069,0.961781,125186,101919
6.5052,-0.166135,-0.087071,0.960781,125238,101901
6.552,-0.173141,-0.094076,0.961781,125150,101887
6.5988,-0.170138,-0.095077,0.974792,125257,101911
6.6456,-0.168137,-0.091074,0.964784,125467,102011
6.6924,-0.168137,-0.080065,0.973791,125618,102102
6.7392,-0.182148,-0.091074,0.950773,125829,102184
6.786,-0.161131,-0.084068,0.97279,126034,102257
6.8328,-0.17214,-0.089072,0.948771,126074,102047
6.8796,-0.164133,-0.093076,0.968787,125102,101641
6.9264,-0.165134,-0.077063,0.987803,124431,101580
6.9732,-0.168137,-0.081066,0.969788,124477,101577
7.02,-0.173141,-0.095077,0.958779,124909,101808
7.0668,-0.179146,-0.092075,0.962782,125044,101854
7.1136,-0.180146,-0.093076,0.963783,125054,101738
7.1604,-0.18515,-0.091074,0.964784,125009,101766
7.2072,-0.179146,-0.085069,0.949772,124986,101789
7.254,-0.174141,-0.090073,0.956777,125065,101919
7.3008,-0.167136,-0.087071,0.973791,125338,101954
7.3476,-0.173141,-0.091074,0.950773,125485,102056
7.3944,-0.170138,-0.090073,0.955777,125708,102072
7.4412,-0.152124,-0.087071,0.95978,125848,102089
7.488,-0.169137,-0.090073,0.963783,124244,101522
7.5348,-0.14812,-0.088072,0.967786,124435,101546
7.5816,-0.157128,-0.091074,0.965785,124541,101634
7.6284,-0.168137,-0.093076,0.949772,124766,101702
7.6752,-0.181147,-0.094076,0.958779,124821,101771
7.722,-0.162132,-0.081066,0.966785,124888,101759
7.7688,-0.179146,-0.091074,0.94777,124827,101663
7.8156,-0.167136,-0.091074,0.955777,124844,101721
7.8624,-0.179146,-0.095077,0.942766,124866,101796
7.9092,-0.173141,-0.094076,0.940764,125073,101870
7.956,-0.170138,-0.089072,0.964784,125621,102027
8.0028,-0.177144,-0.087071,0.976794,125634,101847
8.0496,-0.176143,-0.092075,0.963783,124598,101526
8.0964,-0.175142,-0.095077,0.957778,124162,101467
8.1432,-0.175142,-0.091074,0.937762,124184,101486
8.19,-0.165134,-0.092075,0.981798,124388,101559
8.2368,-0.166135,-0.088072,0.97279,124536,101563
8.2836,-0.182148,-0.094076,0.950773,124677,101619
8.3304,-0.164133,-0.090073,0.953775,124692,101664
8.3772,-0.17214,-0.093076,0.946769,124597,101604
8.424,-0.167136,-0.088072,0.961781,124752,101778
8.4708,-0.171139,-0.087071,0.973791,124931,101778
8.5176,-0.176143,-0.094076,0.946769,125127,101791
8.5644,-0.165134,-0.087071,0.964784,125185,101879
8.6112,-0.165134,-0.087071,0.970789,125345,101939
8.658,-0.180146,-0.093076,0.963783,125419,101944
8.7048,-0.178145,-0.092075,0.958779,124938,101610
8.7516,-0.169137,-0.08607,0.962782,124159,101379
8.7984,-0.175142,-0.089072,0.943767,124008,101372
8.8452,-0.16013,-0.090073,0.953775,124123,101496
8.892,-0.169137,-0.094076,0.963783,124455,101607
8.9388,-0.169137,-0.090073,0.961781,124488,101571
8.9856,-0.165134,-0.090073,0.965785,124425,101541
9.0324,-0.168137,-0.090073,0.961781,124424,101604
9.0792,-0.174141,-0.095077,0.977794,124511,101638
9.126,-0.182148,-0.097079,0.931757,124653,101679
9.1728,-0.186151,-0.091074,0.957778,124788,101743
9.2196,-0.179146,-0.093076,0.946769,124922,101786
9.2664,-0.168137,-0.089072,0.944768,125097,101846
9.3132,-0.181147,-0.091074,0.944768,125204,101872
9.36,-0.166135,-0.091074,0.962782,124500,101466
9.4068,-0.176143,-0.092075,0.949772,123938,101305
9.4536,-0.186151,-0.094076,0.936761,123891,101367
9.5004,-0.168137,-0.092075,0.956777,124064,101449
9.5472,-0.165134,-0.091074,0.94777,124201,101502
9.594,-0.161131,-0.088072,0.969788,124370,101496
9.6408,-0.161131,-0.091074,0.958779,124347,101523
9.6876,-0.157128,-0.090073,0.960781,124331,101541
9.7344,-0.164133,-0.08607,0.963783,124338,101476
9.7812,-0.156127,-0.087071,0.964784,124358,101516
9.828,-0.168137,-0.089072,0.962782,124775,101705
9.8748,-0.161131,-0.087071,0.95978,124934,101696
9.9216,-0.170138,-0.090073,0.958779,124953,101814
9.9684,-0.163133,-0.092075,0.952774,125089,101774
10.0152,-0.171139,-0.091074,0.963783,124734,101462
10.062,-0.176143,-0.092075,0.955777,123932,101293
10.1088,-0.179146,-0.094076,0.942766,123779,101227
10.1556,-0.171139,-0.090073,0.966785,123895,101293
10.2024,-0.164133,-0.089072,0.958779,124034,101373
10.2492,-0.187152,-0.100081,0.953775,124141,101417
10.296,-0.171139,-0.090073,0.962782,124165,101413
10.3428,-0.173141,-0.087071,0.958779,124119,101447
10.3896,-0.163133,-0.084068,0.985801,124280,101425
10.4364,-0.175142,-0.095077,0.945768,124445,101511
10.4832,-0.163133,-0.092075,0.954776,124555,101597
10.53,-0.163133,-0.095077,0.961781,124644,101636
10.5768,-0.170138,-0.094076,0.94777,124719,101673
10.6236,-0.166135,-0.092075,0.963783,124830,101727
10.6704,-0.179146,-0.092075,0.957778,124894,101694
10.7172,-0.170138,-0.090073,0.964784,124422,101358
10.764,-0.165134,-0.088072,0.95978,123681,101269
10.8108,-0.162132,-0.090073,0.955777,123811,101346
10.8576,-0.170138,-0.09808,0.958779,123917,101334
10.9044,-0.16013,-0.08607,0.987803,124055,101343
10.9512,-0.159129,-0.085069,0.973791,124108,101313
10.998,-0.176143,-0.092075,0.957778,124054,101354
11.0448,-0.171139,-0.093076,0.962782,124040,101424
11.0916,-0.169137,-0.088072,0.969788,124119,101406
11.1384,-0.170138,-0.087071,0.982799,124306,101498
11.1852,-0.158128,-0.08607,0.974792,124475,101506
11.232,-0.165134,-0.090073,0.957778,124627,101638
11.2788,-0.169137,-0.084068,0.952774,124707,101695
11.3256,-0.150122,-0.087071,0.962782,124852,101614
11.3724,-0.140114,-0.076062,0.981798,124384,101283
11.4192,-0.165134,-0.091074,0.983799,123678,101150
11.466,-0.171139,-0.089072,0.945768,123552,101169
11.5128,-0.165134,-0.088072,0.953775,123611,101233
11.5596,-0.166135,-0.093076,0.956777,123755,101261
11.6064,-0.176143,-0.088072,0.945768,123818,101306
11.6532,-0.175142,-0.095077,0.937762,123903,101340
11.7,-0.170138,-0.092075,0.963783,123904,101338
11.7468,-0.171139,-0.091074,0.962782,123994,101421
11.7936,-0.156127,-0.089072,0.992807,124138,101489
11.8404,-0.167136,-0.092075,0.978795,124306,101505
11.8872,-0.167136,-0.091074,0.95978,124431,101570
11.934,-0.154125,-0.079064,0.978795,124537,101590
11.9808,-0.163133,-0.083067,0.990805,124617,101648
12.0276,-0.173141,-0.090073,0.957778,124660,101666
12.0744,-0.166135,-0.092075,0.950773,124718,101679
12.1212,-0.167136,-0.093076,0.951773,124871,101718
12.168,-0.167136,-0.089072,0.95978,123556,101102
12.2148,-0.162132,-0.085069,0.966785,123515,101194
12.2616,-0.156127,-0.082067,0.969788,123656,101249
12.3084,-0.168137,-0.087071,0.960781,123735,101297
12.3552,-0.168137,-0.083067,0.956777,123885,101375
12.402,-0.170138,-0.088072,0.95978,123965,101375
12.4488,-0.173141,-0.087071,0.964784,123931,101297
12.4956,-0.16013,-0.084068,0.994808,123906,101341
12.5424,-0.173141,-0.082067,0.978795,124010,101395
12.5892,-0.173141,-0.092075,0.988803,124155,101470
12.636,-0.17214,-0.094076,0.963783,124675,101597
12.6828,-0.181147,-0.095077,0.936761,124717,101659
12.7296,-0.161131,-0.087071,0.958779,124815,101679
12.7764,-0.167136,-0.08607,0.973791,124850,101711
12.8232,-0.167136,-0.089072,0.966785,124989,101765
12.87,-0.170138,-0.093076,0.95978,125187,101799
12.9168,-0.157128,-0.087071,0.991806,125205,101557
12.9636,-0.161131,-0.091074,0.961781,124140,101207
13.0104,-0.159129,-0.089072,0.987803,123569,101229
13.0572,-0.158128,-0.087071,0.991806,123682,101286
13.104,-0.168137,-0.089072,0.961781,124136,101429
13.1508,-0.164133,-0.08607,0.953775,124159,101400
13.1976,-0.161131,-0.087071,0.968787,124114,101385
13.2444,-0.156127,-0.085069,1.003816,124092,101407
13.2912,-0.159129,-0.087071,0.977794,124168,101469
13.338,-0.17214,-0.092075,0.955777,124368,101573
13.3848,-0.176143,-0.090073,0.969788,124616,101570
13.4316,-0.175142,-0.090073,0.95978,124788,101620
13.4784,-0.173141,-0.094076,0.944768,124901,101657
13.5252,-0.175142,-0.095077,0.939764,124936,101721
13.572,-0.167136,-0.095077,0.965785,125228,101884
13.6188,-0.162132,-0.093076,0.957778,125028,101558
13.6656,-0.162132,-0.090073,0.977794,124045,101224
13.7124,-0.173141,-0.090073,0.963783,123715,101217
13.7592,-0.163133,-0.08607,0.968787,123833,101300
13.806,-0.166135,-0.090073,0.948771,123941,101374
13.8528,-0.168137,-0.092075,0.956777,124063,101416
13.8996,-0.169137,-0.093076,0.970789,124265,101439
13.9464,-0.173141,-0.099081,0.95978,124343,101422
13.9932,-0.167136,-0.088072,0.967786,124276,101418
14.04,-0.171139,-0.090073,0.962782,124495,101614
14.0868,-0.169137,-0.089072,0.960781,124777,101641
14.1336,-0.177144,-0.088072,0.94777,124987,101718
14.1804,-0.170138,-0.087071,0.964784,125103,101821
14.2272,-0.164133,-0.089072,0.964784,125167,101875
14.274,-0.161131,-0.08607,0.968787,125252,101912
14.3208,-0.168137,-0.088072,0.964784,125384,101866
14.3676,-0.173141,-0.093076,0.960781,125519,101781
14.4144,-0.165134,-0.08607,0.965785,124631,101387
14.4612,-0.165134,-0.089072,0.968787,123855,101295
14.508,-0.169137,-0.090073,0.955777,124040,101403
14.5548,-0.159129,-0.088072,0.957778,124087,101446
14.6016,-0.159129,-0.087071,0.963783,124287,101538
14.6484,-0.162132,-0.091074,0.949772,124353,101536
14.6952,-0.18415,-0.095077,0.939764,124327,101453
14.742,-0.171139,-0.093076,0.960781,124267,101528
14.7888,-0.167136,-0.093076,0.963783,124432,101605
14.8356,-0.169137,-0.096078,0.954776,124630,101671
14.8824,-0.167136,-0.095077,0.940764,124837,101752
