timestamps,X,Y,Z,activities
331.4376,-0.162132,-0.093076,0.954776,2
331.4844,-0.155126,-0.088072,0.969788,2
331.5312,-0.16013,-0.089072,0.952774,2
331.578,-0.167136,-0.095077,0.95978,2
331.6248,-0.170138,-0.096078,0.955777,2
331.6716,-0.16013,-0.096078,0.956777,2
331.7184,-0.149121,-0.093076,0.969788,2
331.7652,-0.152124,-0.092075,0.97179,2
331.812,-0.162132,-0.093076,0.960781,2
331.8588,-0.163133,-0.089072,0.958779,2
331.9056,-0.166135,-0.097079,0.954776,2
331.9524,-0.167136,-0.100081,0.966785,2
331.9992,-0.163133,-0.09808,0.970789,2
332.046,-0.167136,-0.095077,0.963783,2
332.0928,-0.161131,-0.099081,0.957778,2
332.1396,-0.149121,-0.090073,0.977794,2
332.1864,-0.155126,-0.095077,0.974792,2
332.2332,-0.153124,-0.08607,0.990805,2
332.28,-0.16013,-0.094076,0.95978,2
332.3268,-0.151123,-0.094076,0.955777,2
332.3736,-0.16013,-0.092075,0.985801,2
332.4204,-0.149121,-0.08607,0.960781,2
332.4672,-0.14712,-0.088072,0.983799,2
332.514,-0.157128,-0.088072,0.960781,2
332.5608,-0.173141,-0.096078,0.94777,2
332.6076,-0.163133,-0.094076,0.951773,2
332.6544,-0.158128,-0.095077,0.95978,2
332.7012,-0.161131,-0.099081,0.939764,2
332.748,-0.157128,-0.091074,0.960781,2
332.7948,-0.159129,-0.096078,0.956777,2
332.8416,-0.173141,-0.102083,0.92375,2
332.8884,-0.178145,-0.095077,0.957778,2
332.9352,-0.17214,-0.101082,0.944768,2
332.982,-0.157128,-0.090073,0.962782,2
333.0288,-0.16013,-0.095077,0.962782,2
333.0756,-0.166135,-0.101082,0.955777,2
333.1224,-0.155126,-0.095077,0.969788,2
333.1692,-0.163133,-0.095077,0.963783,2
333.216,-0.162132,-0.090073,0.962782,2
333.2628,-0.150122,-0.091074,0.978795,2
333.3096,-0.175142,-0.094076,0.948771,2
333.3564,-0.165134,-0.092075,0.962782,2
333.4032,-0.155126,-0.09808,0.97279,2
333.45,-0.17214,-0.097079,0.966785,2
333.4968,-0.155126,-0.087071,0.975793,2
333.5436,-0.145118,-0.085069,0.969788,2
333.5904,-0.157128,-0.088072,0.955777,2
333.6372,-0.151123,-0.08607,0.968787,2
333.684,-0.158128,-0.097079,0.95978,2
333.7308,-0.169137,-0.09808,0.97179,2
333.7776,-0.153124,-0.090073,0.958779,2
333.8244,-0.16013,-0.091074,0.945768,2
333.8712,-0.159129,-0.090073,0.976794,2
333.918,-0.162132,-0.093076,0.975793,2
333.9648,-0.161131,-0.093076,0.969788,2
334.0116,-0.161131,-0.095077,0.963783,2
334.0584,-0.17214,-0.101082,0.936761,2
334.1052,-0.167136,-0.09808,0.924751,2
334.152,-0.157128,-0.093076,0.962782,2
334.1988,-0.154125,-0.091074,0.970789,2
334.2456,-0.166135,-0.087071,0.963783,2
334.2924,-0.168137,-0.091074,0.955777,2
334.3392,-0.155126,-0.090073,0.973791,2
334.386,-0.154125,-0.093076,0.969788,2
334.4328,-0.168137,-0.097079,0.968787,2
334.4796,-0.16013,-0.085069,0.970789,2
334.5264,-0.159129,-0.087071,0.966785,2
334.5732,-0.155126,-0.088072,0.962782,2
334.62,-0.163133,-0.093076,0.964784,2
334.6668,-0.162132,-0.097079,0.968787,2
334.7136,-0.163133,-0.097079,0.95978,2
334.7604,-0.155126,-0.087071,0.968787,2
334.8072,-0.152124,-0.089072,0.962782,2
334.854,-0.168137,-0.094076,0.958779,2
334.9008,-0.150122,-0.08607,0.990805,2
334.9476,-0.157128,-0.089072,0.955777,2
334.9944,-0.157128,-0.087071,0.989804,2
335.0412,-0.162132,-0.094076,0.966785,2
335.088,-0.164133,-0.095077,0.965785,2
335.1348,-0.152124,-0.08607,0.989804,2
335.1816,-0.167136,-0.089072,0.981798,2
335.2284,-0.165134,-0.091074,0.961781,2
335.2752,-0.157128,-0.093076,0.961781,2
335.322,-0.165134,-0.094076,0.955777,2
335.3688,-0.167136,-0.096078,0.955777,2
335.4156,-0.171139,-0.09808,0.950773,2
335.4624,-0.157128,-0.092075,0.973791,2
335.5092,-0.179146,-0.097079,0.939764,2
335.556,-0.164133,-0.095077,0.960781,2
335.6028,-0.164133,-0.093076,0.961781,2
335.6496,-0.163133,-0.092075,0.962782,2
335.6964,-0.171139,-0.096078,0.955777,2
335.7432,-0.161131,-0.093076,0.957778,2
335.79,-0.158128,-0.089072,0.963783,2
335.8368,-0.156127,-0.089072,0.964784,2
335.8836,-0.145118,-0.093076,0.966785,2
335.9304,-0.154125,-0.089072,0.958779,2
335.9772,-0.171139,-0.093076,0.951773,2
336.024,-0.162132,-0.092075,0.960781,2
336.0708,-0.168137,-0.093076,0.954776,2
336.1176,-0.159129,-0.093076,0.969788,2
336.1644,-0.158128,-0.094076,0.955777,2
336.2112,-0.163133,-0.089072,0.961781,2
336.258,-0.176143,-0.097079,0.950773,2
336.3048,-0.171139,-0.101082,0.960781,2
336.3516,-0.149121,-0.092075,0.982799,2
336.3984,-0.161131,-0.096078,0.9848,2
336.4452,-0.163133,-0.092075,0.964784,2
336.492,-0.161131,-0.092075,0.958779,2
336.5388,-0.167136,-0.095077,0.956777,2
336.5856,-0.164133,-0.099081,0.954776,2
336.6324,-0.173141,-0.094076,0.961781,2
336.6792,-0.163133,-0.093076,0.953775,2
336.726,-0.16013,-0.091074,0.968787,2
336.7728,-0.16013,-0.095077,0.955777,2
336.8196,-0.16013,-0.094076,0.937762,2
336.8664,-0.161131,-0.092075,0.960781,2
336.9132,-0.163133,-0.096078,0.976794,2
336.96,-0.162132,-0.092075,0.95978,2
337.0068,-0.162132,-0.094076,0.963783,2
337.0536,-0.175142,-0.096078,0.943767,2
337.1004,-0.175142,-0.096078,0.949772,2
337.1472,-0.170138,-0.093076,0.938763,2
337.194,-0.150122,-0.088072,0.975793,2
337.2408,-0.16013,-0.092075,0.968787,2
337.2876,-0.152124,-0.092075,0.997811,2
337.3344,-0.154125,-0.088072,0.960781,2
337.3812,-0.16013,-0.096078,0.951773,2
337.428,-0.161131,-0.094076,0.966785,2
337.4748,-0.156127,-0.088072,0.976794,2
337.5216,-0.157128,-0.088072,0.966785,2
337.5684,-0.171139,-0.097079,0.945768,2
337.6152,-0.164133,-0.094076,0.973791,2
337.662,-0.163133,-0.096078,0.97179,2
337.7088,-0.168137,-0.089072,0.956777,2
337.7556,-0.168137,-0.096078,0.948771,2
337.8024,-0.164133,-0.092075,0.953775,2
337.8492,-0.164133,-0.096078,0.945768,2
337.896,-0.161131,-0.090073,0.961781,2
337.9428,-0.161131,-0.091074,0.954776,2
337.9896,-0.154125,-0.087071,0.967786,2
338.0364,-0.159129,-0.089072,0.961781,2
338.0832,-0.164133,-0.085069,0.973791,2
338.13,-0.166135,-0.090073,0.955777,2
338.1768,-0.145118,-0.083067,0.979796,2
338.2236,-0.156127,-0.085069,0.970789,2
338.2704,-0.163133,-0.088072,0.952774,2
338.3172,-0.158128,-0.091074,0.957778,2
338.364,-0.16013,-0.093076,0.965785,2
338.4108,-0.159129,-0.090073,0.980797,2
338.4576,-0.164133,-0.093076,0.962782,2
338.5044,-0.163133,-0.090073,0.955777,2
338.5512,-0.168137,-0.093076,0.961781,2
338.598,-0.155126,-0.08607,0.9848,2
338.6448,-0.145118,-0.082067,1.003816,2
338.6916,-0.179146,-0.095077,0.953775,2
338.7384,-0.156127,-0.094076,0.968787,2
338.7852,-0.153124,-0.08607,0.982799,2
338.832,-0.163133,-0.091074,0.957778,2
338.8788,-0.173141,-0.094076,0.964784,2
338.9256,-0.159129,-0.088072,0.962782,2
338.9724,-0.158128,-0.092075,0.965785,2
339.0192,-0.167136,-0.095077,0.963783,2
339.066,-0.168137,-0.087071,0.964784,2
339.1128,-0.164133,-0.093076,0.962782,2
339.1596,-0.169137,-0.094076,0.932758,2
339.2064,-0.164133,-0.094076,0.954776,2
339.2532,-0.146119,-0.090073,0.966785,2
339.3,-0.16013,-0.092075,0.962782,2
339.3468,-0.164133,-0.095077,0.961781,2
339.3936,-0.171139,-0.095077,0.951773,2
339.4404,-0.171139,-0.093076,0.954776,2
339.4872,-0.162132,-0.093076,0.94777,2
339.534,-0.161131,-0.09808,0.94777,2
339.5808,-0.166135,-0.097079,0.936761,2
339.6276,-0.174141,-0.096078,0.939764,2
339.6744,-0.163133,-0.097079,0.957778,2
339.7212,-0.142115,-0.08607,0.987803,2
339.768,-0.158128,-0.096078,0.958779,2
339.8148,-0.157128,-0.089072,0.976794,2
339.8616,-0.162132,-0.091074,0.970789,2
339.9084,-0.155126,-0.095077,0.950773,2
339.9552,-0.156127,-0.093076,0.966785,2
340.002,-0.143116,-0.082067,0.987803,2
340.0488,-0.156127,-0.088072,0.977794,2
340.0956,-0.157128,-0.087071,0.97279,2
340.1424,-0.158128,-0.095077,0.945768,2
340.1892,-0.163133,-0.094076,0.97279,2
340.236,-0.159129,-0.091074,0.960781,2
340.2828,-0.16013,-0.096078,0.963783,2
340.3296,-0.16013,-0.094076,0.954776,2
340.3764,-0.157128,-0.095077,0.97279,2
340.4232,-0.14712,-0.095077,0.969788,2
340.47,-0.153124,-0.092075,0.954776,2
340.5168,-0.164133,-0.091074,0.969788,2
340.5636,-0.16013,-0.088072,0.964784,2
340.6104,-0.157128,-0.091074,0.991806,2
340.6572,-0.158128,-0.089072,0.969788,2
340.704,-0.164133,-0.095077,0.962782,2
340.7508,-0.156127,-0.091074,0.998812,2
340.7976,-0.163133,-0.099081,0.977794,2
340.8444,-0.183149,-0.090073,0.93576,2
340.8912,-0.162132,-0.085069,0.961781,2
340.938,-0.142115,-0.090073,0.964784,2
340.9848,-0.14812,-0.087071,0.94777,2
341.0316,-0.170138,-0.095077,0.953775,2
341.0784,-0.169137,-0.097079,0.961781,2
341.1252,-0.166135,-0.093076,0.95978,2
341.172,-0.159129,-0.093076,0.957778,2
341.2188,-0.154125,-0.091074,0.974792,2
341.2656,-0.157128,-0.097079,0.977794,2
341.3124,-0.164133,-0.090073,0.951773,2
341.3592,-0.152124,-0.090073,0.973791,2
341.406,-0.167136,-0.093076,0.968787,2
341.4528,-0.150122,-0.088072,0.965785,2
341.4996,-0.168137,-0.094076,0.963783,2
341.5464,-0.158128,-0.081066,0.981798,2
341.5932,-0.154125,-0.089072,0.967786,2
341.64,-0.163133,-0.092075,0.962782,2
341.6868,-0.163133,-0.089072,0.964784,2
341.7336,-0.157128,-0.092075,0.967786,2
341.7804,-0.14812,-0.089072,0.955777,2
341.8272,-0.16013,-0.090073,0.960781,2
341.874,-0.156127,-0.094076,0.960781,2
341.9208,-0.151123,-0.087071,0.967786,2
341.9676,-0.153124,-0.088072,0.957778,2
342.0144,-0.156127,-0.092075,0.958779,2
342.0612,-0.171139,-0.09808,0.955777,2
342.108,-0.163133,-0.094076,0.961781,2
342.1548,-0.165134,-0.092075,0.962782,2
342.2016,-0.16013,-0.094076,0.949772,2
342.2484,-0.170138,-0.095077,0.958779,2
342.2952,-0.173141,-0.096078,0.944768,2
342.342,-0.164133,-0.093076,0.950773,2
342.3888,-0.162132,-0.101082,0.936761,2
342.4356,-0.168137,-0.094076,0.945768,2
342.4824,-0.168137,-0.096078,0.936761,2
342.5292,-0.164133,-0.101082,0.942766,2
342.576,-0.156127,-0.091074,0.961781,2
342.6228,-0.161131,-0.091074,0.961781,2
342.6696,-0.158128,-0.08607,0.968787,2
342.7164,-0.159129,-0.092075,0.964784,2
342.7632,-0.163133,-0.095077,0.954776,2
342.81,-0.165134,-0.090073,0.967786,2
342.8568,-0.169137,-0.09808,0.955777,2
342.9036,-0.164133,-0.092075,0.953775,2
342.9504,-0.168137,-0.090073,0.953775,2
342.9972,-0.166135,-0.097079,0.954776,2
343.044,-0.164133,-0.090073,0.961781,2
343.0908,-0.162132,-0.091074,0.95978,2
343.1376,-0.152124,-0.091074,0.974792,2
343.1844,-0.171139,-0.096078,0.957778,2
343.2312,-0.168137,-0.093076,0.965785,2
343.278,-0.163133,-0.094076,0.961781,2
343.3248,-0.162132,-0.093076,0.955777,2
343.3716,-0.158128,-0.09808,0.95978,2
343.4184,-0.170138,-0.093076,0.961781,2
343.4652,-0.161131,-0.093076,0.960781,2
343.512,-0.159129,-0.091074,0.962782,2
343.5588,-0.167136,-0.093076,0.964784,2
343.6056,-0.143116,-0.088072,0.97179,2
343.6524,-0.139113,-0.089072,0.974792,2
343.6992,-0.157128,-0.087071,0.94777,2
343.746,-0.167136,-0.091074,0.976794,2
343.7928,-0.166135,-0.091074,0.978795,2
343.8396,-0.14812,-0.091074,0.973791,2
343.8864,-0.154125,-0.091074,0.982799,2
343.9332,-0.154125,-0.092075,0.982799,2
343.98,-0.16013,-0.091074,0.95978,2
344.0268,-0.168137,-0.095077,0.958779,2
344.0736,-0.168137,-0.096078,0.968787,2
344.1204,-0.149121,-0.091074,0.939764,2
344.1672,-0.14712,-0.092075,0.964784,2
344.214,-0.163133,-0.095077,0.946769,2
344.2608,-0.159129,-0.095077,0.958779,2
344.3076,-0.164133,-0.092075,0.957778,2
344.3544,-0.163133,-0.095077,0.938763,2
344.4012,-0.14712,-0.092075,0.949772,2
344.448,-0.161131,-0.091074,0.962782,2
344.4948,-0.163133,-0.091074,0.95978,2
344.5416,-0.157128,-0.090073,0.968787,2
344.5884,-0.158128,-0.091074,0.965785,2
344.6352,-0.16013,-0.091074,0.964784,2
344.682,-0.16013,-0.090073,0.93576,2
344.7288,-0.159129,-0.092075,0.941765,2
344.7756,-0.151123,-0.089072,0.97179,2
344.8224,-0.164133,-0.08607,0.962782,2
344.8692,-0.156127,-0.090073,0.97179,2
344.916,-0.161131,-0.094076,0.963783,2
344.9628,-0.159129,-0.094076,0.962782,2
345.0096,-0.164133,-0.094076,0.964784,2
345.0564,-0.161131,-0.092075,0.95978,2
345.1032,-0.161131,-0.090073,0.960781,2
345.15,-0.163133,-0.091074,0.928755,2
345.1968,-0.169137,-0.089072,0.949772,2
345.2436,-0.162132,-0.095077,0.940764,2
345.2904,-0.17214,-0.095077,0.948771,2
345.3372,-0.158128,-0.093076,0.953775,2
345.384,-0.159129,-0.096078,0.963783,2
345.4308,-0.153124,-0.092075,0.978795,2
345.4776,-0.149121,-0.090073,0.979796,2
345.5244,-0.158128,-0.093076,0.966785,2
345.5712,-0.152124,-0.088072,0.977794,2
345.618,-0.16013,-0.100081,0.945768,2
345.6648,-0.161131,-0.097079,0.956777,2
345.7116,-0.16013,-0.097079,0.958779,2
345.7584,-0.158128,-0.097079,0.969788,2
345.8052,-0.164133,-0.094076,0.95978,2
345.852,-0.161131,-0.094076,0.965785,2
345.8988,-0.166135,-0.095077,0.953775,2
345.9456,-0.163133,-0.091074,0.966785,2
345.9924,-0.164133,-0.090073,0.97279,2
346.0392,-0.14712,-0.085069,0.978795,2
346.086,-0.14812,-0.091074,0.949772,2
346.1328,-0.149121,-0.087071,0.955777,2
346.1796,-0.14812,-0.085069,0.977794,2
346.2264,-0.161131,-0.091074,0.960781,2
346.2732,-0.161131,-0.091074,0.962782,2
346.32,-0.14712,-0.095077,0.955777,2
346.3668,-0.157128,-0.090073,0.97179,2
346.4136,-0.158128,-0.096078,0.961781,2
346.4604,-0.139113,-0.090073,0.977794,2
346.5072,-0.157128,-0.095077,0.957778,2
346.554,-0.154125,-0.091074,0.967786,2
346.6008,-0.162132,-0.100081,0.944768,2
346.6476,-0.150122,-0.089072,0.968787,2
346.6944,-0.166135,-0.091074,0.957778,2
346.7412,-0.165134,-0.089072,0.967786,2
346.788,-0.158128,-0.092075,0.962782,2
346.8348,-0.157128,-0.093076,0.963783,2
346.8816,-0.161131,-0.091074,0.975793,2
346.9284,-0.17214,-0.093076,0.952774,2
346.9752,-0.169137,-0.093076,0.954776,2
347.022,-0.158128,-0.094076,0.973791,2
347.0688,-0.170138,-0.099081,0.958779,2
347.1156,-0.165134,-0.094076,0.960781,2
347.1624,-0.16013,-0.092075,0.961781,2
347.2092,-0.165134,-0.091074,0.967786,2
347.256,-0.161131,-0.094076,0.961781,2
347.3028,-0.162132,-0.096078,0.945768,2
347.3496,-0.169137,-0.099081,0.940764,2
347.3964,-0.145118,-0.089072,0.978795,2
347.4432,-0.153124,-0.090073,0.976794,2
347.49,-0.161131,-0.100081,0.955777,2
347.5368,-0.161131,-0.093076,0.973791,2
347.5836,-0.175142,-0.090073,0.95978,2
347.6304,-0.162132,-0.094076,0.978795,2
347.6772,-0.159129,-0.097079,0.965785,2
347.724,-0.161131,-0.094076,0.957778,2
347.7708,-0.162132,-0.092075,0.964784,2
347.8176,-0.163133,-0.093076,0.962782,2
347.8644,-0.169137,-0.09808,0.950773,2
347.9112,-0.162132,-0.099081,0.956777,2
347.958,-0.174141,-0.102083,0.937762,2
348.0048,-0.170138,-0.09808,0.975793,2
348.0516,-0.161131,-0.091074,0.969788,2
348.0984,-0.155126,-0.095077,0.966785,2
348.1452,-0.157128,-0.092075,0.954776,2
348.192,-0.159129,-0.091074,0.961781,2
348.2388,-0.168137,-0.085069,0.963783,2
348.2856,-0.155126,-0.079064,1.005817,2
348.3324,-0.14812,-0.094076,0.989804,2
348.3792,-0.173141,-0.100081,0.943767,2
348.426,-0.174141,-0.093076,0.969788,2
348.4728,-0.162132,-0.092075,0.964784,2
348.5196,-0.163133,-0.09808,0.934759,2
348.5664,-0.165134,-0.093076,0.940764,2
348.6132,-0.158128,-0.092075,0.964784,2
348.66,-0.162132,-0.091074,0.958779,2
348.7068,-0.171139,-0.093076,0.954776,2
348.7536,-0.164133,-0.090073,0.962782,2
348.8004,-0.154125,-0.087071,0.965785,2
348.8472,-0.162132,-0.092075,0.970789,2
348.894,-0.165134,-0.095077,0.952774,2
348.9408,-0.17214,-0.09808,0.957778,2
348.9876,-0.17214,-0.101082,0.952774,2
349.0344,-0.164133,-0.100081,0.940764,2
349.0812,-0.166135,-0.094076,0.952774,2
349.128,-0.159129,-0.094076,0.963783,2
349.1748,-0.16013,-0.096078,0.965785,2
349.2216,-0.167136,-0.104085,0.948771,2
349.2684,-0.162132,-0.093076,0.95978,2
349.3152,-0.17214,-0.097079,0.925752,2
349.362,-0.17214,-0.096078,0.945768,2
349.4088,-0.168137,-0.09808,0.949772,2
349.4556,-0.150122,-0.088072,0.968787,2
349.5024,-0.161131,-0.089072,0.957778,2
349.5492,-0.162132,-0.097079,0.942766,2
349.596,-0.161131,-0.092075,0.960781,2
349.6428,-0.151123,-0.094076,0.977794,2
349.6896,-0.16013,-0.093076,0.963783,2
349.7364,-0.161131,-0.092075,0.961781,2
349.7832,-0.167136,-0.094076,0.950773,2
349.83,-0.164133,-0.092075,0.954776,2
349.8768,-0.144117,-0.084068,0.960781,2
349.9236,-0.167136,-0.094076,0.952774,2
349.9704,-0.169137,-0.100081,0.950773,2
350.0172,-0.159129,-0.097079,0.960781,2
350.064,-0.158128,-0.094076,0.962782,2
350.1108,-0.155126,-0.096078,0.954776,2
350.1576,-0.145118,-0.087071,0.974792,2
350.2044,-0.157128,-0.089072,0.958779,2
350.2512,-0.157128,-0.090073,0.95978,2
350.298,-0.157128,-0.08607,0.968787,2
350.3448,-0.14712,-0.084068,0.989804,2
350.3916,-0.158128,-0.088072,0.949772,2
350.4384,-0.14812,-0.091074,0.961781,2
350.4852,-0.143116,-0.090073,0.955777,2
350.532,-0.16013,-0.090073,0.965785,2
350.5788,-0.166135,-0.091074,1.003816,2
350.6256,-0.150122,-0.087071,0.993808,2
350.6724,-0.158128,-0.090073,0.966785,2
350.7192,-0.145118,-0.090073,0.990805,2
350.766,-0.158128,-0.087071,0.962782,2
350.8128,-0.167136,-0.092075,0.956777,2
350.8596,-0.165134,-0.087071,0.958779,2
350.9064,-0.171139,-0.094076,0.956777,2
350.9532,-0.162132,-0.091074,0.95978,2
351,-0.157128,-0.093076,0.960781,2
351.0468,-0.156127,-0.097079,0.964784,2
351.0936,-0.142115,-0.087071,0.974792,2
351.1404,-0.155126,-0.092075,0.963783,2
351.1872,-0.169137,-0.090073,0.94777,2
351.234,-0.167136,-0.100081,0.937762,2
351.2808,-0.155126,-0.099081,0.952774,2
351.3276,-0.158128,-0.092075,0.961781,2
351.3744,-0.153124,-0.084068,0.988803,2
351.4212,-0.146119,-0.08607,0.974792,2
351.468,-0.163133,-0.09808,0.958779,2
351.5148,-0.14712,-0.088072,0.985801,2
351.5616,-0.176143,-0.100081,0.946769,2
351.6084,-0.164133,-0.099081,0.940764,2
351.6552,-0.163133,-0.091074,0.960781,2
351.702,-0.161131,-0.099081,0.955777,2
351.7488,-0.150122,-0.092075,0.966785,2
351.7956,-0.16013,-0.093076,0.966785,2
351.8424,-0.157128,-0.095077,0.968787,2
351.8892,-0.173141,-0.091074,0.960781,2
351.936,-0.156127,-0.096078,0.963783,2
351.9828,-0.164133,-0.099081,0.940764,2
352.0296,-0.155126,-0.097079,0.948771,2
352.0764,-0.152124,-0.089072,0.960781,2
352.1232,-0.14712,-0.091074,0.980797,2
352.17,-0.178145,-0.094076,0.95978,2
352.2168,-0.157128,-0.090073,0.993808,2
352.2636,-0.152124,-0.096078,0.981798,2
352.3104,-0.171139,-0.099081,0.962782,2
352.3572,-0.155126,-0.093076,0.975793,2
352.404,-0.165134,-0.095077,0.961781,2
352.4508,-0.156127,-0.095077,0.963783,2
352.4976,-0.158128,-0.089072,0.973791,2
352.5444,-0.167136,-0.094076,0.957778,2
352.5912,-0.159129,-0.091074,0.975793,2
352.638,-0.162132,-0.094076,0.97179,2
352.6848,-0.17214,-0.100081,0.968787,2
352.7316,-0.155126,-0.100081,0.944768,2
352.7784,-0.166135,-0.094076,0.964784,2
352.8252,-0.16013,-0.093076,0.968787,2
352.872,-0.161131,-0.093076,0.966785,2
352.9188,-0.170138,-0.096078,0.948771,2
352.9656,-0.175142,-0.100081,0.950773,2
353.0124,-0.162132,-0.090073,0.961781,2
353.0592,-0.169137,-0.092075,0.949772,2
353.106,-0.150122,-0.090073,0.977794,2
353.1528,-0.153124,-0.093076,0.973791,2
353.1996,-0.158128,-0.089072,0.95978,2
353.2464,-0.164133,-0.096078,0.973791,2
353.2932,-0.166135,-0.090073,0.964784,2
353.34,-0.164133,-0.091074,0.960781,2
353.3868,-0.156127,-0.092075,0.968787,2
353.4336,-0.166135,-0.094076,0.97279,2
353.4804,-0.169137,-0.09808,0.970789,2
353.5272,-0.164133,-0.095077,0.960781,2
353.574,-0.167136,-0.097079,0.946769,2
353.6208,-0.164133,-0.094076,0.94777,2
353.6676,-0.162132,-0.092075,0.961781,2
353.7144,-0.168137,-0.092075,0.968787,2
353.7612,-0.169137,-0.095077,0.953775,2
353.808,-0.163133,-0.093076,0.954776,2
353.8548,-0.165134,-0.096078,0.944768,2
353.9016,-0.154125,-0.095077,0.957778,2
353.9484,-0.154125,-0.094076,0.956777,2
353.9952,-0.157128,-0.088072,0.963783,2
354.042,-0.168137,-0.09808,0.963783,2
354.0888,-0.159129,-0.089072,0.957778,2
354.1356,-0.174141,-0.090073,0.976794,2
354.1824,-0.155126,-0.08607,0.967786,2
354.2292,-0.154125,-0.088072,0.966785,2
354.276,-0.164133,-0.09808,0.961781,2
354.3228,-0.161131,-0.094076,0.976794,2
354.3696,-0.158128,-0.090073,0.968787,2
354.4164,-0.170138,-0.091074,0.965785,2
354.4632,-0.168137,-0.08607,0.964784,2
354.51,-0.164133,-0.087071,0.967786,2
354.5568,-0.159129,-0.089072,0.976794,2
354.6036,-0.165134,-0.095077,0.958779,2
354.6504,-0.163133,-0.094076,0.958779,2
354.6972,-0.164133,-0.09808,0.949772,2
354.744,-0.159129,-0.094076,0.961781,2
354.7908,-0.170138,-0.08607,0.967786,2
354.8376,-0.165134,-0.089072,0.964784,2
354.8844,-0.18415,-0.093076,0.939764,2
354.9312,-0.163133,-0.091074,0.951773,2
354.978,-0.173141,-0.092075,0.955777,2
355.0248,-0.161131,-0.090073,0.960781,2
355.0716,-0.159129,-0.094076,0.951773,2
355.1184,-0.166135,-0.096078,0.950773,2
355.1652,-0.145118,-0.089072,0.97279,2
355.212,-0.16013,-0.095077,0.962782,2
355.2588,-0.16013,-0.094076,0.969788,2
355.3056,-0.156127,-0.090073,0.974792,2
355.3524,-0.162132,-0.089072,0.967786,2
355.3992,-0.158128,-0.090073,0.967786,2
355.446,-0.16013,-0.093076,0.963783,2
355.4928,-0.163133,-0.092075,0.954776,2
355.5396,-0.154125,-0.092075,0.97279,2
355.5864,-0.165134,-0.095077,0.94777,2
355.6332,-0.165134,-0.097079,0.952774,2
355.68,-0.161131,-0.096078,0.965785,2
355.7268,-0.152124,-0.096078,0.969788,2
355.7736,-0.162132,-0.09808,0.957778,2
355.8204,-0.167136,-0.097079,0.954776,2
355.8672,-0.165134,-0.101082,0.954776,2
355.914,-0.16013,-0.094076,0.958779,2
355.9608,-0.163133,-0.094076,0.943767,2
